defi_url,request_method,request_url,request_headers,request_post_data,request_resource_type
about:blank,GET,https://liquity.app/,"{""upgrade-insecure-requests"":""1"",""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""x-devtools-emulate-network-conditions-client-id"":""789D1EE40AEEFC35F409DA95EC9D4CEC"",""accept"":""text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8""}",,document
https://liquity.app/,GET,https://liquity.app/static/css/3.d5dedc5a.chunk.css,"{""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""x-devtools-emulate-network-conditions-client-id"":""789D1EE40AEEFC35F409DA95EC9D4CEC"",""accept"":""text/css,*/*;q=0.1"",""referer"":""https://liquity.app/""}",,stylesheet
https://liquity.app/,GET,https://liquity.app/static/css/main.26c0653b.chunk.css,"{""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""x-devtools-emulate-network-conditions-client-id"":""789D1EE40AEEFC35F409DA95EC9D4CEC"",""accept"":""text/css,*/*;q=0.1"",""referer"":""https://liquity.app/""}",,stylesheet
https://liquity.app/,GET,https://liquity.app/static/js/3.32e62e12.chunk.js,"{""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""x-devtools-emulate-network-conditions-client-id"":""789D1EE40AEEFC35F409DA95EC9D4CEC"",""accept"":""*/*"",""referer"":""https://liquity.app/""}",,script
https://liquity.app/,GET,https://liquity.app/static/js/main.aa60b94b.chunk.js,"{""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""x-devtools-emulate-network-conditions-client-id"":""789D1EE40AEEFC35F409DA95EC9D4CEC"",""accept"":""*/*"",""referer"":""https://liquity.app/""}",,script
https://liquity.app/,GET,https://liquity.app/config.json,"{""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""x-devtools-emulate-network-conditions-client-id"":""789D1EE40AEEFC35F409DA95EC9D4CEC"",""accept"":""*/*"",""referer"":""https://liquity.app/""}",,xhr
