defi_url,request_method,request_url,request_headers,request_post_data,request_resource_type
about:blank,GET,https://app.compound.finance/,"{""upgrade-insecure-requests"":""1"",""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""x-devtools-emulate-network-conditions-client-id"":""F97100A7D4698A831C49E4C9A239D4F7"",""accept"":""text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8""}",,document
https://app.compound.finance/,GET,https://app.compound.finance/static/css/dapp.6b997c28.chunk.css,"{""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""x-devtools-emulate-network-conditions-client-id"":""F97100A7D4698A831C49E4C9A239D4F7"",""accept"":""text/css,*/*;q=0.1"",""referer"":""https://app.compound.finance/""}",,stylesheet
https://app.compound.finance/,GET,https://app.compound.finance/static/js/runtime~polyfills.09b6cd69.js,"{""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""x-devtools-emulate-network-conditions-client-id"":""F97100A7D4698A831C49E4C9A239D4F7"",""accept"":""*/*"",""referer"":""https://app.compound.finance/""}",,script
https://app.compound.finance/,GET,https://app.compound.finance/static/js/runtime~dapp.b18be7fc.js,"{""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""x-devtools-emulate-network-conditions-client-id"":""F97100A7D4698A831C49E4C9A239D4F7"",""accept"":""*/*"",""referer"":""https://app.compound.finance/""}",,script
https://app.compound.finance/,GET,https://app.compound.finance/static/js/vendors~dapp~landing.16287c34.chunk.js,"{""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""x-devtools-emulate-network-conditions-client-id"":""F97100A7D4698A831C49E4C9A239D4F7"",""accept"":""*/*"",""referer"":""https://app.compound.finance/""}",,script
https://app.compound.finance/,GET,https://app.compound.finance/static/js/dapp.834d4cc0.chunk.js,"{""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""x-devtools-emulate-network-conditions-client-id"":""F97100A7D4698A831C49E4C9A239D4F7"",""accept"":""*/*"",""referer"":""https://app.compound.finance/""}",,script
https://app.compound.finance/,GET,https://app.compound.finance/static/js/polyfills.4929bbb0.chunk.js,"{""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""x-devtools-emulate-network-conditions-client-id"":""F97100A7D4698A831C49E4C9A239D4F7"",""accept"":""*/*"",""referer"":""https://app.compound.finance/""}",,script
https://app.compound.finance/,GET,https://app.compound.finance/static/js/vendors~dapp~landing~polyfills.10e5ca99.chunk.js,"{""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""x-devtools-emulate-network-conditions-client-id"":""F97100A7D4698A831C49E4C9A239D4F7"",""accept"":""*/*"",""referer"":""https://app.compound.finance/""}",,script
https://app.compound.finance/,GET,https://app.compound.finance/static/js/vendors~polyfills.7f5edca7.chunk.js,"{""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""x-devtools-emulate-network-conditions-client-id"":""F97100A7D4698A831C49E4C9A239D4F7"",""accept"":""*/*"",""referer"":""https://app.compound.finance/""}",,script
https://app.compound.finance/,GET,https://app.compound.finance/images/icn-english.svg,"{""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""x-devtools-emulate-network-conditions-client-id"":""F97100A7D4698A831C49E4C9A239D4F7"",""accept"":""image/webp,image/apng,image/*,*/*;q=0.8"",""referer"":""https://app.compound.finance/static/css/dapp.6b997c28.chunk.css""}",,image
